target_substrate,k,subset_hash,subset,mode,best_beta,bnn_spearman,null_spearman,bnn_mae,null_mae,bnn_ndcg,null_ndcg,bnn_ndcg_overall,null_ndcg_overall,bnn_per_pos_top1,null_per_pos_top1,bnn_top3,null_top3,bnn_top5,null_top5,delta_spearman,delta_mae,n_rows
Acetaldehyde,2,d80294,"Acetone,Methylglyoxal",avg_all,0.0,0.8899151325471959,0.9467038174680409,0.48687759776770617,0.5187887475458268,0.9561336140771971,0.9825219736961202,0.9675541736164934,0.9888697788190719,0.2,0.8,0.0,0.6666666666666666,0.0,0.4,-0.05678868492084499,0.03191114977812065,200
Acetaldehyde,2,d80294,"Acetone,Methylglyoxal",distance_weighted,0.0,0.8899578376928815,0.9467038174680409,0.48517571508399543,0.5055628122953061,0.9562629342222824,0.9825219736961202,0.9675235362095945,0.9888697788190719,0.2,0.8,0.0,0.6666666666666666,0.0,0.4,-0.05674597977515938,0.020387097211310656,200
Acetaldehyde,2,748595,"Acetone,Phenylacetaldehyde",nearest,1.0,0.9179882299831857,0.9467038174680409,0.13735218757185488,0.14184088197678618,0.9833026810607006,0.9825219736961202,0.9920738739890717,0.9888697788190719,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.028715587484855143,0.004488694404931298,200
Acetaldehyde,2,748595,"Acetone,Phenylacetaldehyde",avg_all,0.0,0.9323078980003549,0.9760880058910936,0.09947252406904379,0.08282449494621077,0.9905195177681095,0.9913519875550323,0.9961927443707959,0.9967399409478461,0.8,0.8,0.6666666666666666,1.0,0.6,0.6,-0.04378010789073872,-0.016648029122833016,200
Acetaldehyde,2,748595,"Acetone,Phenylacetaldehyde",distance_weighted,0.0,0.9314783110036127,0.9741523913315236,0.10289032271245535,0.08686227185866714,0.9903420098798073,0.990713786681004,0.9953938561357696,0.9953487774469779,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.6,-0.04267408032791098,-0.01602805085378821,200
Acetaldehyde,2,88fcaf,"Acetone,Pyruvate",nearest,1.0,0.8425385184253344,0.9467038174680409,0.3248473012923105,0.14184088197678618,0.9519011287303136,0.9825219736961202,0.9652332603493515,0.9888697788190719,0.6,0.8,0.3333333333333333,0.6666666666666666,0.4,0.4,-0.10416529904270644,-0.1830064193155243,200
Acetaldehyde,2,88fcaf,"Acetone,Pyruvate",avg_all,0.0,0.8987044841980943,0.9436311905300413,0.3419834168920092,0.4992365556220544,0.9715474529532395,0.9826086586059034,0.9767157884073443,0.9775048925960625,0.4,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.04492670633194695,0.1572531387300452,200
Acetaldehyde,2,88fcaf,"Acetone,Pyruvate",distance_weighted,0.0,0.8990564062319839,0.9436535881886066,0.3394789891444853,0.4553825265901183,0.971299286980779,0.9826086586059034,0.9767905547851982,0.9823616998914233,0.4,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.044597181956622656,0.11590353744563298,200
Acetaldehyde,2,5b2c79,"Formaldehyde,Glycoaldehyde",formaldehyde,0.0,0.8356058967102665,0.818221382742858,0.42424960383432025,0.4288104445609116,0.9693179402945573,0.9486645358743054,0.9680868569400608,0.9571513574030828,0.6,0.6,0.3333333333333333,0.3333333333333333,0.6,0.4,0.017384513967408477,0.004560840726591353,198
Acetaldehyde,2,5b2c79,"Formaldehyde,Glycoaldehyde",nearest,1.0,0.8294114311432342,0.803175044470599,0.4297462502348246,0.43637930232654215,0.9680865728003238,0.9484716461026794,0.9636873743230534,0.9563635574448702,0.6,0.6,0.3333333333333333,0.3333333333333333,0.6,0.4,0.02623638667263528,0.006633052091717551,200
